hijau	-4.2991667195418515
hilang	-3.699563400917977
hina	-5.165306471320982
hinaan	-5.728962971416945
histeris	-5.480884698091128
hitam	-3.921833488895689
hiu	-4.738185457975009
hiu	-4.738185457975009
hormat	-4.292064341924982
hostel	-6.353566259737472
hotel	-4.123368690434453
hubungan	-3.923232099099792
hujan	-4.20601663692444
hukuman	-4.340521718066679
humor	-5.107083823417869
huru-hara	-6.138896094748239
iba	-5.848861483385722
iblis	-4.156715349151837
ibu	-3.16870269014913
ide	-3.747784481045437
identitas	-4.560256884780167
idiot	-4.265226802041445
idola	-5.55797111907262
ijazah	-5.66322490642381
ikan	-4.100355408410782
ikhlas	-5.934776112092315
ikut-ikutan	-5.8764450050178105
imbalan	-4.982649904350895
impoten	-5.85559486604469
industri	-4.723088367112696
infeksi	-4.988753932899681
inferior	-6.633746116428334
infrastruktur	-5.751506268409511
ingatan	-4.527385207621584
ingin	-2.5545060636512336
ingin tahu	-2.5545060636512336
insentif	-6.005357186378022
intelijen	-4.783827888399389
internet	-4.4877150323035515
intim	-5.434745577908441
intimidasi	-5.913586813022377
iri	-4.774345099394268
istana	-4.22577130435868
istirahat	-4.1191153643445935
istri	-3.977827709277065
jagoan	-4.856727316443598
jahat	-3.865362414596942
jalan	-3.22831437446096
jalan besar	-3.22831437446096
jalan raya	-4.699247665184766
jam	-3.3365397662442535
jamur	-5.015698019716241
janggal	-5.521895753627341
jantung	-4.193476752145177
jari	-4.283922421021822
jarum	-4.800838219328484
jatuh	-3.6146817781892184
jauh	-3.509150200580958
jawaban	-4.14607757468156
jaya	-5.929381080205609
jelek	-4.262101118547539
jelita	-6.161172489459392
jendela	-4.205004058984029
jender	-6.992768059070002
jengkel	-5.313469976980417
jenuh	-5.965709826335965
jerami	-5.116467723562753
jerat	-5.871724366345226
jeritan	-5.063714240129548
jijik	-5.252405369575758
jimat	-4.984776569232393
jinak	-5.591121389360417
jiwa	-4.115355573193385
joget	-6.306387182042004
juara	-4.365548552767416
jujur	-4.003095811446128
jurang	-4.988446685287359
jurnal	-5.161172489459392
juru	-4.911009390134566
jurusan	-5.192443829735167
jus	-4.846640023391764
jutawan	-5.505427639168653
kabar	-3.679382986385011
kabinet	-5.520847998036147
kaca	-4.492198363448905
kacamata	-4.777924211022304
kacau	-4.167620246010134
kagum	-4.9602068549726495
kaidah	-7.097503409590015
kain	-4.770981355954487
kaki	-3.7389456203619282
kaku	-4.982649904350895
kalah	-3.9963814897488654
kalajengking	-5.5637082498205785
kalap	-6.332716120764353
kalut	-6.258082502467448
kamar	-3.7171276935413156
kamar mayat	-4.1259323949224616
kambing hitam	-4.757781014038389
kampus	-4.597316850801659
kanal	-5.607417177705985
kangen	-5.258654318852759
kanker	-4.658027171061072
kantong	-4.642104779048197
kantor	-3.8706692570836108
kapal	-3.6544538871058325
kapal pesiar	-5.374719962357909
kapur	-5.5556973207796165
karantina	-5.207438224059235
karier	-5.712384833383664
kartu as	-4.3186946352626
kas	-5.4847195528702795
kasar	-4.2999211397927715
kasih	-2.873561674264095
kasih sayang	-3.2398968238584507
kasihan	-4.443764797044214
kasino	-4.966585126226286
kasir	-5.429626133772409
kasmaran	-6.035092373792283
katak	-5.048990983308841
kaus kaki	-5.07294311443437
kaya	-4.120362024320056
keadilan	-4.445608937742584
keajaiban	-4.419564807764513
kebahagiaan	-4.565560254682172
kebaikan	-4.371517570634059
kebajikan	-5.419564807764513
kebanggaan	-4.952222227248495
kebanjiran	-6.1014695968076165
kebebasan	-4.451099683366945
kebenaran	-4.115355573193385
kebencian	-4.779250302073697
keberangan	-8.13889609474824
kebetulan	-4.2945431984373466
kebiadaban	-6.368044083106096
kebiasaan	-4.6545962554014535
kebodohan	-5.153020737439846
kebosanan	-5.85559486604469
kebun	-4.593836510054237
kecamatan	-6.740956086076202
kecanduan	-5.080470070291234
kecantikan	-4.885073656040166
kecelakaan	-4.033454039946545
kecemasan	-5.3416285539175234
kecemburuan	-5.702733447707484
kecerdasan	-5.000593396581959
kecewa	-4.506438802563515
kecil	-3.2636264200199463
kecil hati	-3.611820692006531
kecoak	-5.760498193800102
kedengkian	-6.287637746029165
kegagalan	-4.726771688574923
kegandrungan	-8.13889609474824
kegembiraan	-5.089678072078058
kehangatan	-5.369518768672101
keharuan	-7.059714848700615
keharuman	-6.559112498131429
keheranan	-6.353566259737472
kehidupan	-3.6898962230023113
kehormatan	-4.186491155171216
keinginan	-4.376667810461766
kejahatan	-4.051753815364432
kejam	-4.307474277683218
kejayaan	-5.161172489459392
kekacauan	-4.361686836602555
kekasih	-4.577914039162004
kekayaan	-4.852888972668765
kekeliruan	-5.637836832530488
kekhawatiran	-5.190972474916514
keki	-7.661774840028578
kekuasaan	-4.461836917356078
kekuatan	-3.672265696566847
kelaparan	-4.460013680077504
kelelawar	-4.914104138255558
kelimpahan	-6.138896094748239
kelincahan	-6.258082502467448
kelinci	-4.549840563695896
keluarga	-3.5053973406105507
kelumpuhan	-5.718940346258481
kemajuan	-4.6976724205056275
kemarahan	-4.71043732123266
kematian	-3.750812663364591
kembang api	-4.906917067916735
kemenangan	-4.329740563001059
kemerdekaan	-5.038870364640377
kemesraan	-6.691738063406021
kemewahan	-5.454948963996728
kemiskinan	-5.412168885721668
kemuliaan	-5.116055483871712
kenakalan	-5.905899984356086
kenangan	-4.396957017019041
kencing	-4.662209351802595
kendala	-5.786713576636878
kendaraan	-4.454499616329219
kendi	-5.89834684646564
kengerian	-5.420394405880965
kenikmatan	-5.40569882964167
kentut	-5.093573115961583
kenyamanan	-5.190483128969639
kepala pelayan	-4.407226762919604
keperawatan	-6.269664375017263
kepingin	-6.777168258730647
kepuasan	-5.346504405249986
keranjang	-5.109106623916384
keras	-3.6652923553122876
kereta	-3.9237875136951463
keriangan	-6.883623589644934
kertas	-4.360744844364596
kerusakan	-4.445784979286098
kerusuhan	-5.149891479049703
kesakitan	-4.794307352169525
kesal	-4.5375967845539025
kesedihan	-4.75742000447321
kesehatan	-4.572222957142123
kesejahteraan	-5.354278802115364
kesempatan	-3.6182029983472366
kesempurnaan	-5.391484286861816
kesenangan	-4.573993422219035
kesendirian	-5.625678494680301
kesengsaraan	-5.4081138190818505
kesepakatan	-4.1502033921984225
kesepian	-4.480693841361225
keserakahan	-5.354992515475505
kesombongan	-5.494457505280401
kesopanan	-5.487618080750096
kesulitan	-4.322986443861465
kesuraman	-6.582593593980953
kesusahan	-5.4895612360360975
ketakjuban	-7.138896094748239
ketakutan	-4.048814476709419
ketel	-5.833544725301616
ketenaran	-5.330010227388428
ketiak	-5.857862727500512
keunggulan	-5.664679830671984
keuntungan	-4.388156343512889
kewalahan	-5.5156468043503395
khawatir	-3.5501987078101234
khidmat	-6.156624861708671
kikuk	-5.886043063768346
kincir angin	-5.5838016461699205
koin	-4.7393954334336295
kolam	-4.527491457036646
kolom	-5.32464849901632
kolumnis	-6.676498096849284
komedi	-5.460377715708126
komentator	-6.045474409586005
komet	-5.328663576753156
komisaris	-4.9115236524586035
kompor	-5.602337652176709
komputer	-4.195253211996111
komunis	-5.133286649387959
konferensi	-4.812560233819488
konsentrasi	-4.8479715353654855
konsolidasi	-6.457654857372653
konteks	-5.755080728767808
kontrarevolusioner	-7.661774840028578
konveksi	-6.992768059070002
konyol	-4.248419185788069
kopi	-4.1079726951210205
koran	-4.586227878636047
korban	-4.02063136865876
koridor	-5.105070400794929
korup	-5.215652076117963
kota	-3.418249001107729
kotor	-4.23852896609177
kotoran	-4.269019281481473
kredit	-4.6909632291560595
krisis	-4.899096276301141
kuadrat	-5.888476092439346
kualitas	-4.919311568533985
kuat	-3.6299087561113215
kuburan	-4.748314216197804
kucing	-4.194117413624733
kuda	-4.0502285422058355
kue	-4.19748405437469
kue mangkok	-5.764147748738136
kuil	-4.541969280405269
kuitansi	-6.582593593980953
kuku	-4.979930834364829
kulit	-4.115437857104564
kulkas	-5.1328581397509225
kuman	-5.694851298830163
kumuh	-5.336122369456264
kumulatif	-7.138896094748239
kunci	-3.9282031139302402
kuning	-4.589892832722452
kupu-kupu	-5.038525549630677
kurang ajar	-4.766536512223916
kurang baik	-3.8895265000567236
kursi	-4.215859426077453
kutu	-4.8094982153871975
kutu rambut	-4.8094982153871975
laba	-5.219818002372166
labah-labah	-6.117706795678302
laboratorium	-4.736462748528928
ladang	-4.90819178113567
lagu	-3.9523070034758327
lalai	-5.829265927322341
lambang	-5.285197882972065
lambat	-4.3968783476081015
lambung	-5.3961709634435415
lampion	-6.485683580972896
lampu	-4.222179017149427
lancar	-4.577794711099184
langit	-4.149802402137914
lapangan	-4.312562089126019
lapar	-4.099680328844289
lapuk	-6.300047004010985
laser	-4.987832841394489
latihan	-4.11219943877008
laut	-3.8507139641345822
lawatan	-6.368044083106096
lebah	-4.625678494680301
lega	-4.867751776799161
legenda	-4.489366528800421
leher	-4.661196166416109
lelah	-4.144578942078603
lelucon	-4.291200074014074
lemah	-4.128468922031191
lemak	-4.947165701385384
lemas	-5.475195169358591
lembek	-5.425405551654297
lembut	-4.411924511065363
lendir	-5.844429868586647
lengan	-4.556378211144177
lentera	-5.461289142027747
lentur	-5.794503821063129
lepra	-6.306387182042004
lesbian	-5.254667325115635
lesu	-5.926708490344282
lezat	-4.585255758516886
liburan	-4.46874304955606
lidah	-4.914622080453982
lilin	-4.846418501080455
limbah	-5.240719611250563
limpa	-5.867054488211741
limusin	-5.918788006708184
lincah	-5.554564870380709
lingkaran	-4.623419653365864
lingkungan	-4.465782990510006
lipas	-6.908447173369966
logam	-4.689417695560874
lokakarya	-6.2468014920577595
loker	-5.265575492932841
longsor	-5.796473413926034
loteng	-5.187558575952322
lotere	-5.66322490642381
loyal	-5.779060612408352
luar angkasa	-4.297348929491687
luar biasa	-3.4135481047298093
lucu	-3.7761121312783255
luka	-4.140331636487298
lulusan	-5.2008769972720295
lumbung	-5.568353154866342
lumpur	-4.8668223072482295
lumut	-6.130295922986322
lunak	-5.123117338359199
mabuk	-4.0574047662225405
madu	-4.630366375776953
mahasiswa	-4.643629350360429
mahkota	-4.444905484287463
mainan	-4.5070466325884215
majalah	-4.746375004816308
makam	-4.8042413278649985
makan	-3.239907784109859
makan malam	-3.239907784109859
makanan	-3.698932158827335
mal	-5.060801944341829
malaikat	-4.378624434206176
malaria	-5.846640023391764
malas	-5.100673456379521
malu	-4.137465282501841
mampu	-3.9478365129208415
manajemen	-5.147670019055745
manajer	-4.581028133180218
mandek	-6.992768059070002
mandi	-4.034887243748996
mangkel	-7.837866099084258
mangkuk	-5.09201090391053
maniak	-5.248475075947326
manis	-3.954971742991239
manja	-5.277959474048146
manusiawi	-5.290091393696436
marah	-3.7208932762238036
margin	-6.161172489459392
marmut	-6.165768241148541
mars	-4.832900211977435
martabat	-5.347205445728122
masa	-3.4814195435797886
masakan	-4.933421058007349
masjid	-5.535751722128057
massa	-5.08581765126482
masturbasi	-5.2379830270105705
mata	-3.6306762156735815
matahari	-4.002017054872723
matang	-5.0111435789152665
matematika	-4.775660290264546
materiil	-7.439926090412221
mati	-2.9714576471357117
mayat	-4.1259323949224616
meja	-4.103506385549562
melangkah	-4.581749952429877
melawan	-3.7453910861582784
melepuh	-6.2094771690339465
melodi	-5.702733447707484
melukai	-4.589770167990129
melukis	-4.946607482180119
melunakkan	-6.339555545294658
melupakan	-4.247525920052092
memalukan	-4.31876034287781
memamah 	-7.184653585308915
memamah biak	-7.184653585308915
memanggang	-5.416262172214427
mematuhi	-4.923258531313178
membakar	-4.349456410181061
membayangkan	-4.414948118316596
membelai	-5.764147748738136
membenci	-4.432348992107882
memberkati	-4.902610817300212
membuang	-4.302571979041488
membusuk	-4.896354666449856
memecah	-5.345105710057421
memelihara	-5.2166898173092235
memeluk	-5.058269607826434
memendam	-5.968634379353282
memijat	-5.767828232476504
memimpikan	-5.218772768457516
memompa	-5.495443418262052
memotong	-4.215393027806135
memperlakukan	-4.677247526684785
mempesona	-5.053962519811524
memuakkan	-5.522946043091839
memualkan	-7.097503409590015
memukau	-5.704327190714041
memukul	-4.182103574377745
memutilasi	-6.2358061077562965
menahan	-4.182295506535063
menampar	-5.259226889116186
menangis	-3.9340980565573846
menanti	-5.010820082079524
menara	-4.381424146982572
menarik	-3.6485723431985666
mencaci	-6.353566259737472
mencampakkan	-5.739222373267202
mencapit	-7.837866099084258
menceraikan	-5.951375373911777
menciptakan	-4.207387372881622
mencium	-4.32799181407954
mencolek	-6.8601424937954105
mencubit	-5.959919147455071
mendarat	-4.353851136416695
mendendam	-6.3754681011853025
mendengki	-8.13889609474824
mendung	-5.8533387857404655
menebak	-4.813380431385092
menendang	-4.597691404064982
menenggelamkan	-5.330010227388428
mengabaikan	-4.658027171061072
mengabdikan	-5.536836103420278
mengajar	-4.557060170690591
mengaktifkan	-4.959344303583052
mengamankan	-4.924317141177741
mengawal	-5.266739821999947
mengayuh	-5.869383150530323
mengecat	-5.439058368880994
mengecewakan	-4.676498096849284
mengedipkan	-5.65317466826666
mengejek	-5.107891813384703
mengeluhkan	-5.9374989704277885
mengembang	-5.790591231700079
mengendalikan	-4.336122369456264
mengerikan	-3.9784575781066946
mengerti	-3.199536612013481
mengetik	-5.448700014719726
mengganggu	-4.097266586273102
menggantung	-4.837215145454664
menggapai	-5.682530061619197
menggaruk	-5.495443418262052
menggemaskan	-5.2379830270105705
menggetarkan 	-5.846640023391764
menggiling	-5.992768059070002
menggoda	-4.84708340728112
menggunting	-6.325982738105385
menghalangi	-4.598942253091843
menghancurkan	-3.825176475253147
menghanguskan	-6.063349133355709
menghias	-5.957052506803467
menghina 	-4.849976489086513
menghindar	-4.914104138255558
menghormati	-4.447726160616636
mengigit	-5.867054488211741
mengilhami	-6.028306384448991
menginginkan	-4.059425415513026
menginspirasi	-5.245689341688392
mengkhianati	-4.604996993951645
mengobati	-5.071081583586399
mengotori	-5.184171303769177
mengucilkan	-6.339555545294658
menikam	-5.436465558302714
meningkatkan	-4.619593245512811
menjangkau	-5.439058368880994
menjengkelkan	-4.854014380092787
menjerit	-4.788454238213179
menjijikkan	-4.516682071781944
menonton	-4.082486774098322
menopang	-5.777168258730647
mentah	-5.346504405249986
menteri	-4.309914140740316
menulis	-3.947221562789011
menumis	-7.360744844364596
menyakiti	-4.254270631492005
menyalibkan	-6.526112238028504
menyambar	-5.44079554912485
menyampaikan	-4.707050049049514
menyapa	-5.013414829047646
menyayangkan	-6.594828050397964
menyelamatkan	-3.6625427721532264
menyembuhkan	-4.685730702222383
menyembunyikan	-4.294418919002558
menyemprot	-5.831400056835027
menyenangkan	-3.698459328642466
menyesali	-5.087357704232912
menyesatkan	-5.585013068104366
menyetrika	-6.08581765126482
menyiksa	-4.863815196291381
menyinggung	-5.056829160463127
menyukai	-3.964661789807218
menyusul	-4.891168261838517
merah	-3.942333059600188
meramu	-6.422892751113441
merantau	-6.570694370681244
merapat	-5.548946493422532
merawat	-4.656022511139486
mercu suar	-6.495443418262052
merdeka	-5.325982738105384
meresapi	-6.777168258730647
meriam	-4.829265927322341
merpati	-5.124375555990316
merusak	-4.173459194971979
mesin	-3.842318649609121
mesra	-5.85559486604469
metode	-4.8601424937954105
mewah	-4.735432393402922
militer	-4.1375951617278215
mimpi	-3.886820150948439
mimpi buruk	-3.886820150948439
minat	-5.260949143119052
minuman	-4.138245141118644
minyak tanah	-4.480789259241846
mistik	-5.67202847439413
mobil	-3.4037844529092465
mobilitas	-6.607417177705985
modar	-6.723922746777422
monyet	-4.489074631523675
moral	-4.942443553044851
motel	-4.953070735135277
muak	-4.621700196798265
mual	-5.162087757410173
muda	-3.7408345006424355
mudah	-3.6227310536039976
mulut	-4.226302096996134
muntah	-4.653884880169667
muram	-5.751506268409511
murka	-5.359299603490415
murni	-4.615670052782539
murung	-5.443414418258042
museum	-4.726939856817838
musik	-4.032467199954828
musim gugur	-4.847527244296657
musim semi	-4.7490215363572545
muslihat	-5.41380157366677
mutasi	-5.3521446726026785
nafsu	-4.967754943719858
naik darah	-3.7068733465891626
naik pitam	-6.582593593980953
nama	-3.4093020842520527
nanah	-6.1014695968076165
napas	-4.558085122087293
narkotik	-5.903367647840691
nasi	-4.919049708723879
natal	-4.263313990420354
negara	-3.745619297253679
nektar	-5.9374989704277885
neraka	-4.06291141000412
nestapa	-6.934776112092315
neurotik	-6.505427639168653
ngambek	-6.39070806774204
ngeri	-5.623022251036561
nyaman	-4.0983728683026435
nyamuk	-5.270251656353414
nyeri	-5.387616990764897
nyiur	-8.13889609474824
obat	-3.954289828061104
obesitas	-6.170413146194305
obsesi	-5.393040899574511
olok-olok	-6.431325918650304
ombak	-5.162546115744966
omong kosong	-3.8435049471762577
opini	-5.501406365235729
opsi	-5.5935889782824155
optimisme	-6.097503409590015
orang	-2.4994524393871447
orang-orang	-3.3909485473262633
orgasme	-5.393040899574511
orkestra	-5.592353431270109
otak	-4.112812473947252
pabrik	-4.518343650018805
pacar	-4.151721593660698
pai	-5.169946413766897
pakaian	-4.004113565366384
palsu	-4.193476752145177
palu	-4.978127532887112
palung	-6.126058870043067
paman	-3.954573829171083
pamflet	-5.992768059070002
panah	-4.609979394470585
panda	-4.814819515008753
panik	-4.430900348325311
panitia	-5.77340810985734
pantai	-4.180571163104187
pantat	-4.491122044479409
panter	-7.837866099084258
papan	-4.569990679765361
paradigma	-6.406502334925271
parah	-4.282892640751019
parfum	-5.136730032991732
parlemen	-5.301939357688689
partai	-4.773033879345685
partai	-4.773033879345685
partisipasi	-5.8740782717387034
pasal	-5.172285108066306
pasangan	-4.265808109157954
pasar	-4.425069670367715
pasien	-4.288617542230202
pasir	-4.4775567547422
pasta	-5.138896094748239
patah hati	-4.385542882106744
paten	-5.569522185133194
